GNa,GNaL,Gto,PCa,GKr,GKs,GK1,Gncx,GNaK,Jrel,Jup,GCa,GKb,PNab,PCab,GClCa,GClb,"INaCa,SS","ICaL,SS",aCaMK,bCaMK,CaMKo,[CMDN],[TRPN],[BSR],[BSL],[CSQN],"tau,diffCa","tau,tr"
12.8615388047,0.031602463,0.1254128357,8.3846e-05,0.0281311855,0.0011622434,0.8428638872,0.0042464083,15.4589643438,1.3656555953,0.8642548315,0.0005768314,0.0232242061,1.6e-09,4.96e-08,0.2229912313,0.0020733318,0.294901621,0.7588744579,0.0481709219,0.0006468933,0.0392913053,0.0423007986,0.0594933368,0.0524696983,0.9349161995,7.7140403416,0.2063641977,61.6056455947
13.3057500919,0.0218825624,0.1970554767,9.33343e-05,0.0276997607,0.0012040151,0.6417972836,0.0041728496,13.4311368165,1.7639756638,1.1442934336,0.0004437499,0.0212087526,1.5e-09,5.59e-08,0.3387402652,0.0019103326,0.387917424,0.7439399929,0.0406415459,0.0007407343,0.0427236055,0.0556270757,0.0598085629,0.0462181531,1.0534266137,11.4996882149,0.2081015686,63.5758726005
13.4349918361,0.029671415,0.1641044507,8.16974e-05,0.0347541776,0.0008480764,0.5307368309,0.0037809809,16.7917073063,1.8418120741,1.0635197752,0.0003839484,0.016964209,2.3e-09,5.39e-08,0.2707850887,0.0024623828,0.4351483624,0.987761667,0.0433116388,0.0006783258,0.0619178019,0.0399473336,0.0734167402,0.0365139923,0.8599829155,8.2394574609,0.230280887,52.7265814518
14.3728908256,0.0344475306,0.1222133158,8.47354e-05,0.0286479413,0.0009824801,0.7922448192,0.0028286019,17.0484603947,1.2096560494,0.865162046,0.00041975,0.0206911991,2.4e-09,6.68e-08,0.2923489675,0.0014962698,0.3732579723,0.6339602552,0.0614125221,0.0006861323,0.0605118574,0.045584327,0.0526884867,0.0397489472,1.3061124325,11.5216683391,0.2359422099,59.3383921091
9.3666418562,0.0327116427,0.1628682293,0.0001011945,0.0392532048,0.0012327774,0.7752688793,0.0037276143,12.7605152306,1.6913913221,1.1104478528,0.0004723344,0.0176158171,1.6e-09,7.14e-08,0.2765582247,0.0018480886,0.3091500972,0.6665686152,0.0613576916,0.000712369,0.052540696,0.0574624514,0.0829651606,0.0415390702,0.9016073687,9.6463137578,0.227944554,74.541678237
11.9931033656,0.0317868155,0.1555560774,8.27339e-05,0.0300479211,0.0009890104,0.5815878226,0.0025575903,15.8876743052,1.2992856124,0.8996798913,0.0005455538,0.0150222889,2.1e-09,6.45e-08,0.3550874978,0.00217725,0.4241718922,0.7852792539,0.0517709972,0.0007131498,0.0540992196,0.0460362429,0.0567831427,0.0513390107,1.0442877202,8.664812021,0.2159612435,48.2936218625
11.414294157,0.0331875765,0.1509110655,7.02415e-05,0.0298688956,0.0009587039,0.6522034882,0.003004397,16.3160778343,1.1783534974,1.2401685192,0.0006014809,0.0220299362,2.3e-09,4.57e-08,0.3029016794,0.0018625604,0.300127552,0.81578838,0.0600757423,0.000841124,0.0415793295,0.044172679,0.0791241328,0.0409952523,1.2052240011,9.7082739481,0.1949009905,66.229213205
13.7547723678,0.0287320194,0.126811303,9.59362e-05,0.0344496383,0.0011305744,0.720417018,0.0027512727,12.428165309,1.3354656984,0.9767315053,0.0004241164,0.0187233173,2.1e-09,4.82e-08,0.2268341742,0.0017256325,0.398888025,0.9972989126,0.057274351,0.0006747725,0.0600763197,0.0435926661,0.0740707206,0.0521245928,1.3803388967,10.2786489748,0.1806097241,48.526857648
12.4278130587,0.0316965472,0.1462197456,8.24005e-05,0.0331950195,0.0010256229,0.8033433544,0.0042131266,13.9944058176,1.6977067309,0.8686830872,0.0005660064,0.0144498802,1.8e-09,6.43e-08,0.2866676455,0.0015980359,0.3868121437,0.981146581,0.0401155182,0.0006455992,0.0414455931,0.0565225579,0.0564297803,0.0567084643,0.9715070948,8.8776253697,0.1606049556,57.35799159
9.9463515967,0.034785207,0.1278308791,9.85014e-05,0.0330653359,0.0010762268,0.7054109326,0.0038997749,17.3171128524,1.8027265114,1.2185190389,0.0004720193,0.0228235444,1.8e-09,6.33e-08,0.2235149305,0.0023532287,0.3209332609,0.7219435589,0.0557799921,0.0007358616,0.0511965631,0.0394572388,0.0655596064,0.0378548436,1.0320252836,10.3731358661,0.2032708339,74.7763698665
13.1432234366,0.0213597911,0.1963777666,9.28734e-05,0.033207618,0.0010428742,0.6719757226,0.0028538057,18.3739573782,1.4252077682,1.1868334499,0.0003893755,0.0234606008,1.4e-09,5.39e-08,0.3049189223,0.001553205,0.2713828791,0.6596838486,0.0493329536,0.000841923,0.0492627855,0.0378122,0.0592547616,0.0450750534,1.3013498918,11.7791151107,0.2045881039,65.2187923739
14.079238843,0.0310266276,0.1444269681,7.22797e-05,0.0246150563,0.0009477195,0.5475270366,0.0038076458,19.2028827901,1.6002471476,1.2253732896,0.0004225494,0.0214177684,1.7e-09,6.28e-08,0.2938323621,0.002279267,0.3191555507,0.982781777,0.0576597769,0.0007756456,0.0407523603,0.0450799455,0.0770841482,0.0358892829,1.3448720536,8.5074970507,0.2005385709,61.1263326712
9.9952566475,0.0240634808,0.1488724305,8.35232e-05,0.0244278881,0.0013649569,0.7878107902,0.0034505702,12.9725855095,1.8135041398,1.1445166518,0.0004185437,0.0181633575,2e-09,4.55e-08,0.3197922369,0.0015638828,0.3120357075,0.7118220689,0.0417565039,0.0008490797,0.054554845,0.0454861826,0.0617089169,0.0443120607,0.8888938406,8.2371639075,0.2271725748,71.2606381751
11.1910792777,0.0230805518,0.1828570276,6.80397e-05,0.0358809308,0.0012065857,0.8641518713,0.0032683711,16.9562041625,1.8485031126,1.1972341639,0.0004460826,0.0188055889,2.1e-09,5.73e-08,0.2959020993,0.0020867336,0.4086467089,0.9951276672,0.0583165633,0.0007135969,0.0379797362,0.0513436356,0.0827854391,0.0585585188,1.102746332,8.5349500433,0.1790617873,49.1839123761
13.1690160544,0.0238909396,0.1432960442,8.98216e-05,0.0363062764,0.0013488508,0.6170244,0.0029589356,16.7520845573,1.2426978917,0.9529148255,0.0004595461,0.0168868433,2.2e-09,4.49e-08,0.3538571794,0.0022186985,0.3875504924,0.8252659414,0.0508721123,0.0008027629,0.0549664551,0.0429959458,0.0613203048,0.0518826128,1.3287574592,8.4512151365,0.2338453408,74.9540964726
9.4601799405,0.0215791176,0.1585988533,7.03962e-05,0.0267066594,0.0011424432,0.8407677317,0.0028896016,14.4420302603,1.602321829,1.008013684,0.0003992532,0.0199440717,2.1e-09,4.8e-08,0.311284364,0.0018947646,0.2883626616,0.8222364907,0.0596606685,0.0007548663,0.0405471715,0.0525173877,0.0664339822,0.0459242583,0.8794737571,9.0691824762,0.217709696,59.9408376948
11.1044709863,0.0224315012,0.1522201539,6.45225e-05,0.0373797633,0.0008671224,0.6963855982,0.0040067108,11.9859072657,1.3744743445,1.1271059593,0.0004552415,0.02159513,1.4e-09,5.33e-08,0.220606615,0.0022081733,0.2680454518,0.73722554,0.0459945024,0.0008426802,0.0608251611,0.0553344255,0.0825912574,0.0426153243,0.9254920597,10.6437670529,0.1688711228,61.4909040533
14.409915144,0.0270686117,0.1314888225,9.25864e-05,0.0250236631,0.0008470734,0.7427252775,0.0029695194,14.6969902505,1.4826788241,1.220830361,0.0005498786,0.0204369097,2.1e-09,5.26e-08,0.3000983164,0.0021736172,0.4177331992,0.7749031212,0.0460778071,0.0007084206,0.0499751274,0.051842163,0.066310654,0.0446992748,0.8939373103,10.7834108408,0.1826675468,51.8468599393
9.9912315121,0.0279902394,0.1250871805,7.70926e-05,0.0312852961,0.0011942048,0.7648186492,0.0030883098,13.5642454927,1.7026511016,0.9594434791,0.0004216462,0.0209106594,2.3e-09,5.91e-08,0.2641810947,0.0016107618,0.3902496819,0.7479381963,0.047206183,0.0007583079,0.0382654069,0.0547602573,0.0836849309,0.0400719961,0.9302892861,10.3213137456,0.249697784,65.2550324499
8.8366488491,0.0284948585,0.1628338107,0.000100308,0.0355228473,0.0008599612,0.8304182133,0.0029804041,13.3940187841,1.5929283317,0.9155135606,0.0006131122,0.0225478283,2.2e-09,7.1e-08,0.2667834247,0.0016419829,0.3602302009,0.9589302005,0.0621504314,0.0007970153,0.0622364819,0.0586961882,0.0804777329,0.0585688377,0.9456130045,9.5683715654,0.2341854018,57.7597381186
9.8883917082,0.0283598894,0.1702622375,9.87005e-05,0.0342342723,0.0013258796,0.7636228856,0.0031730191,19.3022516891,1.164283797,0.8789760363,0.0006128685,0.0226340633,1.8e-09,6.83e-08,0.2541960123,0.0017267221,0.2868411463,0.954193297,0.0496814928,0.0007289109,0.0495359057,0.0563985934,0.0543571015,0.0353123117,1.0585583552,11.01010423,0.1797896502,53.6904704017
10.0799181769,0.0224594823,0.1820181311,0.0001000405,0.0301787587,0.0011411169,0.69012271,0.0028070005,16.2804560905,1.203970818,1.21374819,0.0005596321,0.0164033231,2.3e-09,6.78e-08,0.2625490373,0.0020446219,0.4140387607,0.6284868713,0.0592107081,0.0006549231,0.0617297098,0.0385020417,0.0841142205,0.0456647947,0.8924584302,11.3463769471,0.2344392782,74.1955907245
12.7614149143,0.0339071641,0.1828217565,7.52708e-05,0.0262932412,0.0008779569,0.808602351,0.0033934076,14.1137289763,1.5517982178,1.1779336014,0.0004297098,0.0166632588,2e-09,6.89e-08,0.2683435535,0.0016427485,0.348323193,0.6807196384,0.0619046122,0.0008272577,0.0514618926,0.0395101943,0.0787829298,0.0369692392,0.9538133813,10.9355843797,0.1577067779,72.7337261741
9.3178311887,0.022066989,0.1474309653,0.0001035724,0.034491315,0.0009603454,0.8404691563,0.0039451452,16.808479229,1.2559949939,1.0899245119,0.0004129192,0.0194096303,1.7e-09,5.33e-08,0.2637553273,0.0018393887,0.4272827525,0.8934135714,0.0559186421,0.000756827,0.0444194859,0.0376772527,0.0639955305,0.052190304,1.0848825886,11.0409889472,0.230405102,47.5558079866
14.4964100231,0.0226668833,0.1924467281,9.96509e-05,0.0386641675,0.0011322161,0.713723742,0.0036871121,18.6602916688,1.402702738,0.958648923,0.0003976582,0.0163446243,1.9e-09,6.14e-08,0.3095391505,0.0015755851,0.3485136069,0.6950995074,0.0530077005,0.0005641858,0.043058117,0.0475209615,0.0732480665,0.0458276126,0.9324028465,11.6770417364,0.2108893268,56.5623613297
9.9921207314,0.0332230645,0.1216895579,6.7607e-05,0.0327103169,0.0009231564,0.5281700609,0.0030621115,14.251450673,1.1589907937,1.1350972298,0.0004815512,0.0198164115,2.1e-09,6.8e-08,0.2384097101,0.0022576445,0.3752863079,0.8550348796,0.0505709872,0.0007704121,0.0439639962,0.058501355,0.0717324617,0.0456206713,1.1770170418,8.4610668781,0.219349407,70.2837229733
10.56002596,0.028038037,0.1303042253,8.38405e-05,0.0263967741,0.0011345448,0.6131308308,0.0029825619,18.8201076417,1.546228606,1.0692427411,0.000441567,0.0179316219,2e-09,7.37e-08,0.2781993761,0.0016254057,0.2628047525,0.6318822329,0.0544086362,0.0007675509,0.0569661703,0.0597338427,0.0586068318,0.0563870619,1.2856908176,9.7327031159,0.1986938783,67.8764046939
13.3177253214,0.0316478292,0.1591094597,9.51819e-05,0.0279553543,0.00117727,0.7811449963,0.0032433603,13.3236130028,1.6644708676,0.9855176046,0.0004014981,0.0174516768,2.2e-09,5.91e-08,0.3296142293,0.0021976401,0.2941146158,0.6603298633,0.0532175801,0.0005363132,0.0478897075,0.0389976272,0.0543060421,0.0380002012,0.9898275318,8.6746061426,0.1926764706,46.8869235327
12.4606092836,0.0231380343,0.1882350406,9.92645e-05,0.0297277916,0.0010783799,0.7044732166,0.0028554417,18.4993677444,1.4833600596,1.0219046495,0.0005294643,0.023560433,1.9e-09,4.64e-08,0.3492961906,0.0021371617,0.4008227527,0.836208356,0.0508520832,0.0007696955,0.0505592862,0.0481431342,0.0722356972,0.0512314077,1.0870336167,9.4106611405,0.183669626,50.4514248839
13.9600407581,0.0325466568,0.1474537118,6.83238e-05,0.0387220548,0.0008995946,0.6005209434,0.0033576812,12.2290446618,1.739276006,1.0459774375,0.0004281338,0.0209444867,1.9e-09,5.1e-08,0.2273103695,0.0015403194,0.3796684473,0.870026041,0.0461810792,0.0007109176,0.0458482258,0.0443536433,0.0580486266,0.0380667439,1.1626861469,11.7551489399,0.1769621196,74.9709616705
9.8075166571,0.026220026,0.192187201,9.83208e-05,0.0361331863,0.0011868422,0.8207670264,0.0040897085,14.6593769001,1.3005237434,1.0552074726,0.0003969285,0.0225867446,2e-09,5.97e-08,0.3529400073,0.0024107591,0.2748600605,0.6031215098,0.062103982,0.0005844227,0.0578896657,0.0564376208,0.0553194422,0.0489753198,0.9576605582,10.4009709054,0.1511752715,53.3073661893
10.4441488007,0.0327765426,0.1359971738,6.29477e-05,0.0348878344,0.0011780108,0.6912918311,0.0027793631,11.8487717652,1.7464810469,0.7816609763,0.0003962725,0.019206378,1.8e-09,5.65e-08,0.2176432427,0.0022228938,0.3084388058,0.7628547584,0.0605810582,0.0005943633,0.0472080825,0.0605399656,0.0831650921,0.0518465094,1.3047184355,9.6304300269,0.2256190674,58.288260408
10.9293916129,0.0234036684,0.1353541617,8.08383e-05,0.0246842508,0.0012265227,0.793967673,0.0041225687,18.0161290927,1.3942696481,0.987598696,0.0004597382,0.0198394794,1.8e-09,5.49e-08,0.3519908821,0.0018807778,0.4341866419,0.9496951636,0.0515127811,0.000827571,0.0482080863,0.0489752552,0.0860751556,0.0446558297,1.0045903334,11.1237922332,0.1512718047,49.3216380871
14.3254889182,0.0280813179,0.1506970332,7.57919e-05,0.0370527304,0.001006871,0.8628110602,0.0036174357,15.3351692115,1.3795500174,0.7694514957,0.0005400371,0.0154718464,1.9e-09,6.82e-08,0.2413910669,0.002451008,0.2642913219,0.9268265966,0.0552034497,0.0008009644,0.0436949951,0.052399946,0.0874549991,0.0561703945,1.0723812888,11.6800519375,0.207253961,72.9334153795
9.0689081253,0.0306492625,0.1599820153,8.75543e-05,0.0345929939,0.0010941978,0.5697465858,0.0037859035,13.6692256457,1.5391364156,0.8607247998,0.0005249487,0.016225886,2.4e-09,5.01e-08,0.3369634389,0.0019090004,0.3521386307,0.6436086564,0.0523818695,0.0006207407,0.0557174577,0.0567802622,0.07873378,0.0475261379,1.1968071698,9.8877672086,0.2155257858,70.0283683269
10.8384358179,0.0288420361,0.18425319,0.000101475,0.036440131,0.0010382287,0.6304875673,0.0040331716,16.6928867319,1.9003802001,0.9200647628,0.0004274892,0.0227535283,2.3e-09,6.05e-08,0.3231431433,0.0015266462,0.3237042968,0.8292688498,0.0577290973,0.0007210117,0.0506939585,0.0604879037,0.0534085914,0.0495921492,1.3322951721,11.5438700456,0.2282545867,49.3036800579
13.0253582642,0.0263593448,0.1414310645,0.000103607,0.0246431933,0.0008409238,0.8630660669,0.0039795809,14.3913207102,1.5386318604,0.759888923,0.0005661877,0.0198960277,2.4e-09,7.39e-08,0.2729514084,0.0019334734,0.3047544936,0.791349689,0.0540309424,0.0007883185,0.0544927938,0.0403076728,0.0734668496,0.0467526944,1.3257501256,8.0736723491,0.1961631258,61.2436754756
8.9115801875,0.031648913,0.1364174396,9.04808e-05,0.0362614345,0.0013279599,0.6270588372,0.0039183251,13.1750313309,1.6000785105,1.0991276853,0.0003842551,0.0213854737,1.7e-09,5.38e-08,0.2852180205,0.0017682876,0.3224475852,0.7031893475,0.0437367446,0.0005104781,0.0398284258,0.0567278388,0.0684199094,0.0431190403,0.991559657,11.1120933635,0.1931966634,56.0171655642
14.6382702032,0.0300186126,0.1488907151,7.52422e-05,0.0331860905,0.0013749292,0.8435495263,0.004015744,15.4139785932,1.6305023627,1.0881136865,0.0005288108,0.0213950816,2.1e-09,7.24e-08,0.2789351912,0.0020992751,0.3525931644,0.715961201,0.0580391431,0.0005608073,0.0583042247,0.0499710412,0.0801750795,0.0434827098,1.1083903748,8.167663737,0.1529156424,62.6853338337
12.2069977276,0.0239338625,0.1833082954,8.7315e-05,0.0395984672,0.000902161,0.5805594718,0.0042499644,11.975018075,1.7013494154,1.1202449216,0.0004606194,0.0227243455,1.9e-09,6.11e-08,0.3021514657,0.001902877,0.3535677786,0.9975529138,0.0555807865,0.0005715598,0.0613620542,0.0515024409,0.0563894292,0.0452097417,1.3934861236,9.4890847286,0.1821655042,68.7923433474
13.7876886798,0.030827769,0.1831932809,0.0001041722,0.024324233,0.0012090753,0.6736887799,0.0028753509,11.6401320876,1.8885085938,1.0723115174,0.0004828127,0.0183324593,1.7e-09,7.22e-08,0.2153796283,0.0023581332,0.2906116798,0.9445328949,0.0622193005,0.0005444531,0.0375658034,0.0428148958,0.0765443228,0.0520967757,1.0301044363,8.2305715298,0.1986582644,74.1146282652
8.9028428021,0.028340059,0.1389223864,7.87746e-05,0.03041735,0.0010214961,0.6102011349,0.00351825,11.9090170185,1.8254738535,0.7888191214,0.0004765408,0.0225212146,2.4e-09,4.51e-08,0.2742173724,0.0018265058,0.3179328868,0.9325472068,0.0397414626,0.0006522792,0.0491470978,0.0379057477,0.0535953801,0.052695018,1.2163811736,10.3300802264,0.1955055186,73.7308040922
11.8617597995,0.0234851111,0.1803788162,8.00663e-05,0.0271041348,0.0010715671,0.6911871377,0.0032994018,18.4691973594,1.4084918941,0.989249535,0.0004807942,0.0184964887,1.5e-09,6.9e-08,0.2279949947,0.0022734544,0.4263086891,0.6761660881,0.051313719,0.0005871723,0.0500918055,0.0531949165,0.0587997927,0.0417474326,0.8684487427,10.3596347086,0.1759276134,47.6408748576
14.4416958416,0.0218453322,0.1318809599,9.14769e-05,0.0289397494,0.0012897082,0.6292042556,0.0032933834,13.4869097504,1.7124697241,1.1189508096,0.0004304542,0.0206281833,1.9e-09,6.78e-08,0.2678567835,0.0022305015,0.2722548566,0.6292109915,0.0400758011,0.0007716031,0.0479579706,0.0594736558,0.0871346411,0.0465181812,0.9074184634,10.0675438255,0.1748567325,63.2175834389
14.5616391313,0.0225841961,0.1270973309,8.09819e-05,0.0267473398,0.0010719349,0.6693832891,0.004181781,15.8063292161,1.881991479,0.8504727557,0.0004785536,0.0235447552,2.1e-09,5.13e-08,0.2477445094,0.0022778404,0.3258180758,0.8946203462,0.0448990124,0.0005825144,0.0530841685,0.0500147416,0.0689813109,0.0397329312,1.1625471079,7.9770184465,0.1935667359,48.0155421117
10.6266645061,0.0304738994,0.1929128936,9.51258e-05,0.0349473438,0.0012189448,0.6046432911,0.0033908656,17.3385371019,1.220530547,1.208698813,0.0005460838,0.0207569885,1.7e-09,6.74e-08,0.2135026506,0.0015555168,0.3124414574,0.7566413298,0.056384068,0.000524238,0.0571904578,0.0501257017,0.0835834691,0.0519768639,1.025243805,8.2561158108,0.2308104076,52.9442316825
9.1656057447,0.0346440163,0.1927803851,6.86603e-05,0.0274054502,0.0010630727,0.7962147673,0.003956575,14.3109097295,1.6368285936,1.0649664147,0.0004090901,0.0200124344,1.5e-09,7.07e-08,0.2317322707,0.0017680193,0.3130677656,0.700606639,0.0542652931,0.0006427906,0.062459746,0.0483388021,0.0611112953,0.0543892743,1.0430804583,12.2495951249,0.2127055422,62.5777655871
13.8161929227,0.032595867,0.130162,8.36405e-05,0.0339930205,0.0010182008,0.8470116072,0.0027366542,13.8953735315,1.4140593789,0.9652398532,0.0004231416,0.0228586616,2.1e-09,5.66e-08,0.2257418984,0.0017576042,0.2719456886,0.8932060212,0.0393518414,0.0005632652,0.0512585136,0.0375904125,0.0550103662,0.0470211115,1.1884656261,7.8926328388,0.158755598,68.4809851643
14.3038573491,0.0304242142,0.1912984319,7.20614e-05,0.0382689538,0.0011028535,0.5350640549,0.004007951,15.2396856967,1.6565116958,1.1728514007,0.0004276981,0.0195478315,1.8e-09,4.77e-08,0.3346746692,0.0024363842,0.3436998756,0.9697918753,0.0427144931,0.0008011477,0.0557235145,0.0617682908,0.0595505981,0.0466723442,0.8637274674,10.8132278452,0.2227113339,68.686342437
9.4815028412,0.0236146234,0.1392383361,7.09028e-05,0.0297925118,0.0009118787,0.7486651802,0.0029742012,11.7011584414,1.9192517638,1.1389505863,0.0004911114,0.0146029056,2.3e-09,7.2e-08,0.2633930785,0.001644515,0.2858987727,0.8350792714,0.0513762186,0.0006260586,0.0538547338,0.0515468948,0.0579129341,0.0427542962,1.3734897175,9.2531529629,0.1975880924,53.789830526
13.4405868347,0.0291292894,0.1987466034,6.48066e-05,0.033127424,0.0013025596,0.8369432376,0.002752045,18.876108729,1.4055078667,0.9843102293,0.000442619,0.020846024,1.5e-09,7.26e-08,0.3319159644,0.0017921201,0.293225243,0.7101970832,0.0501858333,0.000811199,0.0522755713,0.0522357406,0.0607675047,0.0502905745,0.9308612747,9.3787840613,0.2423963985,60.2864161276
9.8139580567,0.0264945296,0.1683639559,6.50582e-05,0.0317656532,0.0010045543,0.843280185,0.0032216048,11.9965261412,1.591439564,0.8795303065,0.000426134,0.0165065718,2.3e-09,6.19e-08,0.3201202046,0.0016766189,0.3981702363,0.8367642648,0.0417881958,0.0008076211,0.0378210083,0.0417398552,0.0637772398,0.04416952,1.1508607038,12.4218800317,0.1812543828,45.8747266905
11.5339603942,0.0225337088,0.1813302317,8.28532e-05,0.0272856293,0.001142761,0.7161012273,0.0032388344,15.8736842718,1.4785939623,1.1133422802,0.0005452319,0.0224594946,1.6e-09,5.88e-08,0.2266018124,0.0021101005,0.436035916,0.6817631134,0.0568592192,0.0007426311,0.0543091758,0.040255271,0.0720223547,0.0481842831,1.1918965586,10.7263801873,0.198886998,51.0972814173
14.0983472675,0.0336188792,0.1618363204,8.05755e-05,0.0312577406,0.0013051752,0.8434028392,0.0026092751,17.288803384,1.7629874587,1.2365221481,0.0004385704,0.0196409638,2.2e-09,6.59e-08,0.2341369504,0.0020095221,0.4074100096,0.6561160151,0.0529265295,0.0006801514,0.0597755146,0.0559756226,0.0838019521,0.0559445147,0.9181153525,11.6626382867,0.1674193513,73.7947903377
11.1935566951,0.0226119535,0.1934674464,9.17345e-05,0.0393572629,0.0012114159,0.6375477521,0.0027746617,17.3031949691,1.8662160952,0.8549889126,0.0003771457,0.0226178425,2.2e-09,5.82e-08,0.2832784566,0.001743109,0.4329236202,0.9103860163,0.0530957189,0.0006285983,0.05910078,0.0624956451,0.0533597492,0.0410538653,1.1578455826,9.4673975777,0.1775261368,53.6741334441
11.0420567434,0.0264658764,0.1589831601,9.40414e-05,0.0354503666,0.0008413357,0.6907563139,0.004117381,19.2160262729,1.3588386608,1.185608069,0.000460238,0.0186474958,1.8e-09,5.59e-08,0.3326760251,0.0015821671,0.3751290407,0.9080310026,0.0452781198,0.0005859348,0.0416170076,0.0507828352,0.0812957434,0.0552703295,0.9676139838,10.6959332587,0.1850751093,53.2952533592
10.8335039517,0.0229690315,0.1260576628,9.0301e-05,0.0365959596,0.0012519497,0.7148059122,0.0034886832,13.1318834169,1.3168217923,1.1185519499,0.0004297174,0.0185933309,1.7e-09,5.95e-08,0.3018339458,0.0023000228,0.3516215361,0.676684615,0.0569399558,0.0008478057,0.060577559,0.0605084581,0.0667773304,0.0554970694,1.1321589138,11.2426987073,0.1905917107,49.2532686974
12.1802680175,0.0328757492,0.1860239748,7.13072e-05,0.0302636688,0.0011607768,0.7813214641,0.0030195289,15.1497962431,1.3018499945,0.7804813249,0.0005561187,0.0185057365,1.7e-09,5.81e-08,0.3539101283,0.0019846229,0.3532936262,0.8658383956,0.0474974037,0.0008092766,0.0562974462,0.0581551092,0.0675163339,0.0509342558,1.1849914047,12.1589802241,0.1619499073,65.4071744386
14.2134820699,0.0331218458,0.1862936824,7.53809e-05,0.0262537057,0.0011309226,0.6281450536,0.0035629313,16.5387162887,1.5515496232,1.0520505924,0.0005865161,0.0151032975,1.6e-09,6.58e-08,0.3472533779,0.0021207876,0.3084774255,0.6472711537,0.0512729803,0.0005130719,0.0497883632,0.0396023052,0.0672696727,0.0491425015,1.277758128,11.1517200334,0.1850130782,66.8384987022
14.544292764,0.0262146604,0.1819876753,8.22545e-05,0.0273627263,0.0012985534,0.8042892459,0.00297166,18.9848678339,1.1877573306,1.1175837442,0.0004572087,0.0213261341,2e-09,5.16e-08,0.2426024817,0.0019756539,0.3631770263,0.6184908921,0.0498942434,0.000760855,0.0466249433,0.0433628708,0.0545278302,0.0515765414,0.9873456197,10.0497577783,0.1528526255,72.921656172
10.2412369999,0.0276433381,0.1689748794,6.37602e-05,0.0343857259,0.0011421693,0.8327286845,0.0028604242,13.6312839086,1.3814087648,0.8785031312,0.0004227089,0.0196867295,1.6e-09,5.3e-08,0.2175031777,0.0018603502,0.4019310573,0.9852897897,0.0552331102,0.0005763926,0.0479410994,0.0554849065,0.0707224695,0.0517759448,0.8677963468,10.8648026446,0.2050985402,45.9394629762
12.9983332407,0.0340052691,0.1231963284,7.55027e-05,0.0261446826,0.0012244756,0.8733643241,0.0039203953,12.7085410948,1.2714665402,0.8471487153,0.0004343935,0.016004192,2.3e-09,5.68e-08,0.3315619855,0.0017033196,0.3234497521,0.9492021393,0.0551997851,0.0008340841,0.0499313565,0.0458484728,0.0738955084,0.0561345085,1.2791205312,9.8355675352,0.1785246432,64.6742154393
11.8345511269,0.02581158,0.1607703222,6.90666e-05,0.0398579074,0.0012095486,0.7838205875,0.0029242291,12.7914521861,1.3424519629,0.8692801879,0.0004203709,0.0207892511,1.6e-09,7.06e-08,0.2419357479,0.0020157486,0.3176051516,0.8579130873,0.0534536479,0.0005721571,0.0467098954,0.0475977441,0.0831737334,0.0511164955,0.9431744478,11.5771755945,0.2261782478,64.7276789038
10.799723411,0.0265408198,0.1425189115,6.77842e-05,0.039954024,0.0010811996,0.7317477982,0.0035442468,16.3867551398,1.7852624786,1.2081395344,0.0005061906,0.0150984342,2.2e-09,5.55e-08,0.2700549851,0.0015360126,0.3434026892,0.6420582247,0.0423054214,0.0007264114,0.0595141479,0.049023495,0.0659680407,0.0559881936,1.2222634073,10.281211632,0.236548371,67.1214106188
11.6802856664,0.0289150812,0.1404451781,0.0001028986,0.0343190032,0.0013059485,0.8182232105,0.0038107056,15.9201641377,1.3680815818,1.011398604,0.0003831909,0.0142549086,1.5e-09,7.09e-08,0.219180473,0.001603461,0.3840283158,0.6325122971,0.0537322568,0.0005254044,0.0440403282,0.044324372,0.0687002749,0.0452744961,1.0555860389,10.4083169252,0.240814187,68.1835258242
9.4488419704,0.0328818995,0.1753181937,7.98041e-05,0.029862286,0.0013011608,0.6623414513,0.0027610414,15.203749648,1.1734425912,1.0712939906,0.0005362783,0.0168824447,1.8e-09,5.77e-08,0.3066379764,0.0023918952,0.3415666451,0.8967258478,0.0589106001,0.0006480406,0.0594099039,0.0446563771,0.0578764385,0.0539296003,1.3849242462,12.4042636474,0.1924468607,49.3370510783
11.4805104993,0.034059559,0.1864079927,9.8475e-05,0.0279831176,0.0008336914,0.698981492,0.002566475,13.8849387352,1.3617803896,1.2107541714,0.0005039953,0.0223009173,2.2e-09,6.49e-08,0.3184483417,0.0023601445,0.2649109883,0.9927144425,0.0402237372,0.0007749776,0.0511410945,0.0572109897,0.07838223,0.0537218551,1.0658934237,8.3348918473,0.2047153205,71.532447036
11.1757218804,0.0258320008,0.1468683665,9.93405e-05,0.0330813671,0.0011159493,0.5273997215,0.0035844411,17.6643418966,1.4778175125,1.0915693738,0.000567956,0.0234248707,2.3e-09,7.37e-08,0.2663933777,0.0024141917,0.3029588336,0.9182871533,0.0442240598,0.0007815459,0.0525138855,0.0407940709,0.0618895702,0.0424745315,1.3443806051,9.1090673517,0.2052394137,50.8824998316
